Date,cad_oas,us_hy_oas,us_ig_oas,tsx,vix,us_3m_10y,us_growth_surprises,us_inflation_surprises,us_lei_yoy,us_hard_data_surprises,us_equity_revisions,us_economic_regime,cad_ig_er_index,us_hy_er_index,us_ig_er_index,spx_1bf_eps,spx_1bf_sales,tsx_1bf_eps,tsx_1bf_sales
2010-10-07,122.778517,603.438692,169.403128,12445.93,21.56,359.323,-0.21885,0.24525,7.0,-0.1919,0.0,0.93,104.73085038265339,122.75116250445402,98.65469985547574,93.2043,987.9867,862.2286,7271.2744
2010-10-08,123.582436,602.933361,169.973893,12535.59,20.71,363.006,-0.21273,0.22956,7.0,-0.2345,-0.01,0.93,104.67570341456819,122.78071936985573,98.63249104078727,93.2408,988.1141,861.8895,7276.9734
2010-10-11,123.582436,602.933361,169.973893,12535.59,18.96,363.005,-0.21166,0.22841,7.0,-0.2345,-0.01,0.93,104.67570341456819,122.78071936985573,98.63249104078727,93.23,987.8198,860.8304,7269.019
2010-10-12,121.128966,598.048829,169.282723,12575.64,18.93,370.041,-0.21605,0.22727,7.0,-0.2345,-0.01,0.93,104.77275549936725,123.18191229668466,98.63880063001494,93.251,986.9516,860.81,7267.6856
2010-10-13,127.68072,592.940002,168.987538,12673.31,19.07,368.561,-0.21497,0.20689,7.0,-0.2345,-0.01,0.93,104.41975014775157,123.52274264404333,98.67189466036234,93.2067,986.256,860.0628,7264.5549
2010-10-14,127.19522,590.333022,170.121067,12619.69,19.88,377.585,-0.22556,0.20586,7.0,-0.2331,-0.01,0.93,104.48393707670971,123.70273720095949,98.567445908166,93.3144,984.2654,860.818,7262.0633
2010-10-15,126.315782,589.537085,173.465026,12609.07,19.03,384.004,-0.20245,0.10896,7.0,-0.1933,0.02,0.93,104.51711049531983,123.8829915933059,98.34860062398295,93.3841,984.4509,860.3841,7263.3664
2010-10-18,127.926333,596.071602,173.909868,12668.01,19.09,381.461,-0.21043,0.10841,7.0,-0.1848,0.02,0.93,104.407169302788,123.64236525805028,98.37490754035963,93.5655,983.6054,860.5332,7276.1067
2010-10-19,127.058021,597.192645,173.363867,12570.55,20.63,377.406,-0.22642,0.10787,7.0,-0.196,0.02,0.93,104.43940758870228,123.54632563540984,98.44264364233202,93.6395,984.1046,866.5135,7304.3181
2010-10-20,129.08303,599.875516,173.905714,12649.92,19.79,375.385,-0.22528,0.10733,7.0,-0.196,0.02,0.93,104.3741376022966,123.46508141670337,98.41758827133721,93.7218,983.8082,868.5034,7306.7011
2010-10-21,126.617137,593.074955,172.754387,12599.23,19.27,383.505,-0.2266,0.10679,7.0,-0.1948,0.02,0.93,104.50289316813853,123.80745439062515,98.48591540803255,93.7694,984.0667,868.3303,7307.1152
2010-10-22,127.747493,589.314593,172.149602,12601.18,18.78,380.546,-0.22547,0.10626,7.0,-0.1948,0.1,0.93,104.45487038022631,124.03381669710593,98.53768183007385,93.8739,984.6786,870.4445,7313.3947
2010-10-25,125.913152,584.902159,169.27888,12663.58,19.85,379.077,-0.16303,0.10573,7.0,-0.172,0.1,0.93,104.53661587376358,124.32724112360901,98.7472877933066,93.9948,985.11,872.7019,7308.3068
2010-10-26,123.663482,572.391498,167.90389,12684.68,20.22,386.371,-0.15438,0.09932,7.0,-0.172,0.1,0.93,104.657146616525,124.89360394267354,98.80777197751127,93.9988,985.2469,874.0165,7311.4331
2010-10-27,124.156992,565.945583,167.370943,12567.25,20.71,392.242,-0.16619,0.09882,7.0,-0.153,0.1,0.93,104.61182371394044,125.21851410299723,98.82633770896547,94.0013,985.9187,874.6811,7316.8279
2010-10-28,125.195766,571.41619,167.141672,12564.09,20.88,392.211,-0.15806,0.09833,7.0,-0.1417,0.1,0.93,104.58217359396095,125.0852723670715,98.84524005622212,93.8719,985.9876,875.5655,7314.4729
2010-10-29,126.386382,572.671937,168.465888,12676.24,21.2,386.808,-0.1518,0.10345,7.0,-0.1417,0.16,0.93,104.55641503283303,124.90194793718705,98.8237455715796,93.8609,986.4518,875.3687,7313.9031
2010-10-31,126.386382,572.671937,168.465888,12676.24,21.2,386.808,-0.1518,0.10345,6.5,-0.1417,0.16,0.93,104.55641503283303,124.90194793718705,98.8237455715796,93.8609,986.4518,875.3687,7313.9031
2010-11-01,128.424501,578.317879,167.984471,12664.81,21.83,389.734,-0.11114,-0.00418,6.5,-0.2163,0.16,0.93,104.58228841667028,124.94750691971436,98.83233123161116,93.9562,987.6438,876.9442,7316.2052
2010-11-02,128.301955,577.704805,167.565611,12681.42,21.57,380.48,-0.11058,-0.00416,6.5,-0.2163,0.16,0.93,104.61322124079011,124.93560481840875,98.90380044197433,93.955,987.0761,878.629,7313.3997
2010-11-03,127.51956,575.445522,166.941271,12671.12,19.56,391.797,-0.07641,-0.00414,6.5,-0.1062,0.16,0.93,104.64924764167368,125.11409186165776,98.89591345543973,93.9643,986.8236,879.2586,7321.8328
2010-11-04,125.814163,572.54696,164.660812,12878.79,18.52,395.26,-0.06323,-0.0237,6.5,-0.1088,0.16,0.93,104.77430922647918,125.19831131308318,99.13515922290729,94.0157,987.312,878.1714,7314.9565
2010-11-05,127.148802,563.593031,163.610993,12925.11,18.26,400.046,-0.04591,-0.01679,6.5,-0.0793,0.1,0.93,104.709468532185,125.75851650062361,99.22459138759,94.0469,987.6708,879.4313,7370.1348
2010-11-08,124.78938,556.267641,162.710348,13052.48,18.29,400.547,-0.04568,-0.0167,6.5,-0.0793,0.1,0.93,104.80868776631795,126.05152425409445,99.2725464184958,94.1514,988.5254,883.6868,7364.3703
2010-11-09,123.037337,548.030021,161.493098,12916.63,19.08,412.281,0.00032,-0.01662,6.5,-0.0994,0.1,0.93,104.89375380847657,126.61421426424003,99.29019819890492,94.1165,988.4677,883.7604,7364.4474
2010-11-10,122.608339,562.778604,163.645783,12942.64,18.47,410.02,0.00793,-0.04768,6.5,-0.0929,0.1,0.93,104.92403286726037,126.05492435285467,99.16849788683206,94.1372,988.7337,883.25,7363.7159
2010-11-11,122.608339,562.778604,163.645783,12934.74,18.64,420.204,0.00789,-0.04744,6.5,-0.0929,0.1,0.93,104.92403286726037,126.05492435285467,99.16849788683206,94.0414,987.6258,885.9495,7369.7258
2010-11-12,123.903686,562.505145,163.994487,12749.24,20.61,415.974,0.00909,-0.0472,6.5,-0.0929,0.09,0.93,104.87734967762376,126.13764214276226,99.13716815384471,94.0572,987.6261,886.3711,7358.5824
2010-11-15,124.034186,557.586193,165.177514,12735.41,20.2,428.445,-0.00764,-0.04697,6.5,-0.0283,0.09,0.93,104.8751887349228,126.44053300602013,98.99646274841268,94.1429,987.8499,887.9286,7368.5024
2010-11-16,121.496355,580.587171,166.072654,12602.23,22.58,412.783,-0.02651,-0.04673,6.5,-0.0636,0.09,0.93,104.97565550227611,125.43620820589167,98.99908717743077,94.1982,988.0179,888.6935,7370.5866
2010-11-17,120.981527,581.821564,165.822614,12657.83,21.76,414.935,-0.06904,-0.14234,6.5,-0.1164,0.09,0.93,105.01893745706319,125.39012018906503,99.01084328862514,94.2033,988.5337,888.4356,7373.8491
2010-11-18,119.816286,572.34365,164.019897,12870.01,18.75,414.366,-0.04141,-0.14162,6.5,-0.1156,0.09,0.93,105.10540826714328,125.8324291466506,99.16237911179473,94.2502,988.6552,890.1001,7376.1642
2010-11-19,119.983642,574.866154,164.102027,12956.33,18.04,411.043,-0.0412,-0.14092,6.5,-0.1156,0.13,0.93,105.09549834322033,125.67164017340275,99.18767422369538,94.2767,988.8573,889.3468,7373.6271
2010-11-22,120.265923,583.801103,164.664222,12929.01,18.37,407.588,-0.0408,-0.14021,6.5,-0.1156,0.13,0.93,105.07620502473526,125.27878655936783,99.15649127085446,94.3935,989.2292,893.7254,7380.7614
2010-11-23,123.023078,598.664932,166.539613,12793.75,20.63,405.006,-0.03887,-0.13951,6.5,-0.1176,0.13,0.93,104.90602845954858,124.59459890657023,99.03126921380169,94.4202,989.467,895.5354,7387.829
2010-11-24,124.566617,589.836376,166.917287,12901.99,19.56,412.341,-0.13622,-0.22322,6.5,-0.1359,0.13,0.93,104.85637022385743,125.05521572811705,98.9567782894908,94.4594,989.7682,896.0871,7384.838
2010-11-25,124.566617,589.836376,166.917287,12945.81,19.56,412.076,-0.13554,-0.22211,6.5,-0.1359,0.13,0.93,104.85637022385743,125.05521572811705,98.9567782894908,94.4861,989.9092,896.6007,7383.1131
2010-11-26,124.621953,592.421327,167.660815,12892.71,22.22,405.302,-0.13486,-0.22099,6.5,-0.1359,0.12,0.93,104.8282303845593,124.93421668858788,98.96890330811985,94.5162,989.805,897.6045,7390.2969
2010-11-29,125.541059,599.816417,168.94401,12895.65,21.53,398.076,-0.11342,-0.21989,6.5,-0.1359,0.12,0.93,104.77673291664114,124.5611924973398,98.89509833635992,94.6164,990.2249,899.1461,7392.2258
2010-11-30,128.880327,609.533612,170.915754,12952.88,23.54,394.597,-0.1005,-0.29599,6.3,-0.1359,0.12,0.98,104.59768190079318,124.09644522879647,98.81407960967032,94.6554,990.3734,897.9967,7403.8724
2010-12-01,129.067045,587.663608,170.652543,13148.35,21.36,407.935,-0.07589,-0.30053,6.3,-0.0822,0.12,0.98,104.64080144868507,125.11876538811198,98.80271882633699,94.6602,990.5729,896.7428,7399.3339
2010-12-02,124.493026,577.117217,168.726484,13163.53,19.39,410.534,-0.04053,-0.29902,6.3,-0.0098,0.12,0.98,104.88036713567001,125.66642941964011,98.96691296933432,94.6809,990.7316,896.3036,7395.428
2010-12-03,125.162892,575.558996,168.697679,13178.95,18.01,417.836,-0.05867,-0.31879,6.3,-0.1025,0.06,0.98,104.83780101254837,125.73480827326144,98.98317816662689,94.7233,991.0161,895.8347,7402.477
2010-12-06,125.709732,580.534783,168.573247,13276.01,18.02,411.078,-0.05837,-0.31719,6.3,-0.1025,0.06,0.98,104.80227631449388,125.55046556939372,99.01359297003484,94.8487,992.2732,894.3937,7410.5316
2010-12-07,128.547769,556.017846,165.275841,13250.67,17.99,422.636,-0.04914,-0.31561,6.3,-0.0678,0.06,0.98,104.62106021818971,126.84781684987082,99.18257508140857,94.8933,992.4745,895.2301,7412.6944
2010-12-08,128.257729,550.742987,163.188134,13152.0,17.74,431.707,-0.04889,-0.31403,6.3,-0.0678,0.06,0.98,104.74662660914076,127.13637111770217,99.34551474342109,94.8934,992.2486,895.9106,7415.4511
2010-12-09,129.219399,549.045078,161.052737,13166.94,17.25,425.902,0.0035,-0.31246,6.3,-0.0845,0.06,0.98,104.67430174996322,127.23958079370065,99.51861257010059,94.8928,992.1181,896.4074,7413.6295
2010-12-10,133.094775,543.356101,161.213982,13239.47,17.61,430.815,0.02759,-0.24128,6.3,-0.0845,0.15,0.98,104.52485637322538,127.49963509429914,99.5311250883162,95.1292,992.2442,897.1361,7411.6395
2010-12-13,125.537737,547.373032,161.464419,13295.86,17.55,428.387,0.02745,-0.24007,6.3,-0.0845,0.15,0.98,104.93294559215808,127.37694829490341,99.52457967231996,95.2313,992.6701,899.0832,7415.2228
2010-12-14,126.783267,533.530386,160.685342,13280.08,17.61,438.778,0.02623,-0.23887,6.3,-0.0195,0.15,0.98,104.78403088253638,128.04142356790078,99.50912470143567,95.2738,993.21,901.4343,7415.2783
2010-12-15,129.610369,531.514149,161.074951,13229.07,17.94,445.575,0.03569,-0.21016,6.3,0.0167,0.15,0.98,104.6355165007391,128.11796031768694,99.4962158768247,95.4263,993.2917,901.9747,7409.7007
2010-12-16,127.748144,536.53183,160.658168,13181.23,17.39,440.493,0.02204,-0.20911,6.3,0.0039,0.15,0.98,104.73671565077898,127.94675685949296,99.54211892128346,95.4592,993.4979,902.9193,7412.5787
2010-12-17,127.696052,546.729325,160.049199,13201.46,16.11,433.114,0.02193,-0.20806,6.3,0.0039,0.17,0.98,104.73297718887319,127.44812564633395,99.6878177872969,95.5166,993.7419,904.5471,7425.6502
2010-12-20,125.548401,544.921692,160.190812,13193.28,16.41,433.6,0.01734,-0.20702,6.3,0.0039,0.17,0.98,104.8248756994568,127.59240921761389,99.65405346094751,95.8468,995.9825,902.5643,7470.0035
2010-12-21,124.432741,542.274773,159.833212,13365.15,16.49,428.232,0.01725,-0.20599,6.3,0.0039,0.17,0.98,104.92256086081545,127.73131934537982,99.70185192636377,95.9,996.2273,904.1158,7474.0156
2010-12-22,124.070305,536.782635,158.751315,13380.7,15.45,431.246,-0.0244,-0.28145,6.3,0.0016,0.17,0.98,105.01737442000186,128.00182792553986,99.78315638507175,95.9234,996.5144,904.4031,7472.7456
2010-12-23,124.695028,531.008647,158.223548,13371.2,16.47,433.386,-0.02792,-0.34893,6.3,0.0269,0.17,0.98,105.01416662521218,128.30407505237153,99.83240699540333,95.8961,996.4483,904.5317,7472.6112
2010-12-24,124.695028,531.008647,158.223548,13383.16,16.47,433.387,-0.02779,-0.34719,6.3,0.0269,0.21,0.98,105.01416662521218,128.30407505237153,99.83240699540333,95.9266,996.5943,905.0186,7472.2075
2010-12-27,125.574494,531.338464,158.090271,13383.16,17.67,427.204,-0.0351,-0.34545,6.3,0.0269,0.21,0.98,105.03255894748253,128.29205473764947,99.86663906115267,96.0223,997.0038,906.6199,7473.5763
2010-12-28,125.340917,520.401372,158.271506,13383.16,17.52,438.985,-0.02234,-0.43447,6.3,0.0269,0.21,0.98,105.03718392345952,128.8893625519366,99.80694259706713,96.0466,997.0846,907.053,7468.9399
2010-12-29,123.131285,530.111762,157.108575,13449.17,17.28,430.71,-0.02223,-0.4323,6.3,0.0269,0.21,0.98,105.11847633279238,128.3499605848314,99.90072728235849,96.0763,997.0704,909.2223,7476.492
2010-12-30,123.90643,526.109808,156.060081,13434.41,17.52,431.154,0.01547,-0.43014,6.3,0.0334,0.21,0.98,105.0748540476326,128.62631312131148,99.96793888994101,96.1146,997.3748,909.2723,7474.8102
2010-12-31,124.665945,530.271071,155.613718,13443.22,17.75,421.034,0.01539,-0.42798,6.5,0.0334,0.06,1.0,105.06266628942171,128.44666735249533,100.09458275734548,96.1331,997.4924,909.0375,7470.6433
2011-01-03,124.818604,515.284149,154.06187,13443.22,17.61,427.334,0.01857,-0.42163,6.5,0.0257,0.06,1.0,105.07587056532097,129.00954633816744,100.19620077965239,96.2079,1000.2132,909.1253,7461.0767
2011-01-04,123.986238,510.843286,151.896488,13402.31,17.38,427.16,0.04603,-0.41952,6.5,0.0715,0.06,1.0,105.10795355172577,129.31826790314915,100.34480820383473,96.2207,1001.2559,909.2227,7465.8046
2011-01-05,122.657841,495.673358,151.226629,13395.99,17.02,440.49,0.07876,-0.41743,6.5,0.1785,0.06,1.0,105.18086494087731,130.0790999012782,100.36692810567828,96.241,1001.375,909.433,7463.5854
2011-01-06,120.530795,497.591746,150.923562,13311.67,17.4,436.711,0.07663,-0.41534,6.5,0.1753,0.06,1.0,105.29590540858425,129.998214465913,100.39800346984113,96.3432,1001.5052,909.6153,7461.4556
2011-01-07,119.672632,503.993408,152.138918,13272.3,17.14,434.561,0.0829,-0.4205,6.5,0.2122,0.15,1.0,105.3150415226222,129.57039072862867,100.37024824298835,96.4173,1001.6916,912.9725,7460.6145
2011-01-10,119.564357,511.501529,153.181871,13245.12,17.54,432.211,0.08248,-0.41839,6.5,0.2122,0.15,1.0,105.34209726044503,129.40155529119386,100.28360236837028,96.5702,1002.7447,915.3688,7463.7918
2011-01-11,121.410385,506.163332,149.758,13401.05,16.89,433.842,0.01932,-0.4163,6.5,0.2836,0.15,1.0,105.28457440002492,129.6673885139466,100.33783261236239,96.6606,1003.0647,916.4502,7462.2364
2011-01-12,121.112672,501.498874,149.356952,13460.21,16.24,438.494,0.01923,-0.41574,6.5,0.2836,0.15,1.0,105.33645119275863,129.89110921234112,100.36645265641019,96.7603,1004.4214,917.2627,7463.5644
2011-01-13,121.310437,503.010188,151.923082,13401.48,16.39,435.434,0.03898,-0.41366,6.5,0.2813,0.15,1.0,105.35808989950762,129.79779913084292,100.4065365330212,96.8575,1005.1885,917.5786,7464.4662
2011-01-14,123.213688,498.689261,150.796064,13464.06,15.46,438.096,0.0068,-0.32473,6.5,0.3101,0.18,1.0,105.25616335380693,129.99373553062242,100.42924198817386,97.024,1005.7004,918.6885,7465.5399
2011-01-17,123.213688,498.689261,150.796064,13440.11,15.46,437.898,0.00676,-0.3231,6.5,0.3101,0.18,1.0,105.25616335380693,129.99373553062242,100.42924198817386,97.1488,1006.2703,920.7089,7465.235
2011-01-18,122.440919,496.13441,149.243604,13559.2,15.87,441.388,0.00139,-0.32149,6.5,0.301,0.18,1.0,105.2906480727631,130.29068495854128,100.50189564106829,97.3708,1008.6021,925.0953,7487.8284
2011-01-19,124.003307,497.990814,149.147162,13439.04,17.31,436.785,0.05488,-0.31988,6.5,0.3823,0.18,1.0,105.23650192643753,130.222960168713,100.50511368190394,97.603,1012.2771,927.8958,7498.0476
2011-01-20,123.88987,489.552106,148.960995,13331.32,17.99,445.002,0.16545,-0.31828,6.5,0.4282,0.18,1.0,105.2202760482558,130.72528939539515,100.48521888263508,97.6417,1012.0176,929.6429,7505.9054
2011-01-21,122.227396,491.145766,148.729625,13258.57,18.47,441.085,0.16462,-0.31669,6.5,0.4282,0.13,1.0,105.31619826257803,130.63846073273155,100.54453893616041,97.6924,1010.8752,929.9205,7505.1059
2011-01-24,121.285375,489.801607,148.002656,13347.58,17.65,440.286,0.1638,-0.3151,6.5,0.4282,0.13,1.0,105.37514997525969,130.7930450124236,100.58232964588045,97.8046,1011.5162,931.6909,7508.427
2011-01-25,119.195806,492.035897,148.473427,13259.63,17.59,433.544,0.17627,-0.28317,6.5,0.4282,0.13,1.0,105.48890762781123,130.580926901491,100.57783439816879,98.0002,1014.8704,932.2036,7511.4205
2011-01-26,118.542831,483.930127,148.2077,13465.75,16.64,442.69,0.20897,-0.28175,6.5,0.4729,0.13,1.0,105.52498824866834,131.10481718575494,100.5331511754801,98.1135,1016.0995,932.2414,7512.998
2011-01-27,117.391127,487.818974,148.521385,13410.2,16.15,442.505,0.16704,-0.28034,6.5,0.4057,0.13,1.0,105.60484533068826,130.98881828493558,100.53242649070094,98.1345,1017.5072,932.0011,7506.2942
2011-01-28,115.29647,486.278154,148.904033,13437.58,20.04,438.419,0.1709,-0.35991,6.5,0.4057,0.15,1.0,105.70836147452991,130.82091408583904,100.52413165262784,98.1714,1014.7986,933.179,7511.3468
2011-01-31,116.796347,488.097239,148.986874,13551.99,19.53,442.204,0.17763,-0.43408,6.1,0.4455,0.15,0.95,105.62690008559574,131.01062724458535,100.49362382474922,98.2778,1015.0557,935.4412,7514.2282
2011-02-01,119.192328,481.72369,148.869792,13712.62,17.63,446.236,0.15538,-0.38376,6.1,0.3502,0.15,0.95,105.44084776174378,131.46662961175346,100.5617782261487,98.3546,1015.6677,934.343,7571.1348
2011-02-02,118.410645,471.905525,147.0856,13680.29,17.3,446.542,0.16018,-0.38184,6.1,0.3421,0.15,0.95,105.51471837303855,131.9364091684618,100.66026929369028,98.3172,1015.7767,933.2247,7561.5864
2011-02-03,116.099225,465.427363,146.01763,13841.35,16.69,451.844,0.204,-0.40073,6.1,0.3476,0.15,0.95,105.61804015094756,132.3173768459626,100.71650743501249,98.3572,1017.0928,934.2591,7562.6953
2011-02-04,118.720225,451.258881,144.543375,13791.85,15.93,457.847,0.20127,-0.37068,6.1,0.4546,0.11,0.95,105.51919929575578,133.03535004459616,100.81246610961031,98.3991,1017.6432,934.4427,7573.4726
2011-02-07,117.419645,447.523293,141.953103,13811.93,16.28,455.043,0.20779,-0.36883,6.1,0.4705,0.11,0.95,105.57060750899787,133.2634944462143,100.97154743093238,98.5606,1018.8275,937.5575,7575.9527
2011-02-08,115.705147,435.952775,140.085124,13892.52,15.81,461.615,0.20766,-0.36698,6.1,0.4705,0.11,0.95,105.6529251586623,133.8359516998709,101.07391215882666,98.6115,1019.0322,939.3475,7575.7345
2011-02-09,111.694271,443.360548,139.627557,13784.3,15.87,457.612,0.20662,-0.36515,6.1,0.4705,0.11,0.95,105.85617203847917,133.5178792175059,101.12897919353061,98.6418,1019.0958,942.0387,7587.1151
2011-02-10,111.071013,439.756575,139.699105,13840.57,16.09,465.065,0.22748,-0.36332,6.1,0.4874,0.11,0.95,105.89189124376423,133.71014846493253,101.0930512439957,98.6172,1019.0207,939.9344,7591.5366
2011-02-11,109.693791,444.400045,140.038279,13766.76,15.69,457.192,0.22622,-0.3615,6.1,0.4874,0.04,0.95,105.97789764364208,133.53872611161722,101.10690833803262,98.633,1019.3392,937.7099,7663.7901
2011-02-14,108.847204,444.419653,138.876212,13910.77,15.95,455.751,0.22509,-0.3597,6.1,0.4874,0.04,0.95,105.98851632732396,133.56609424303002,101.16095240610079,98.8079,1021.529,939.9417,7669.3863
2011-02-15,107.800252,444.070342,136.970765,13929.35,16.37,453.771,0.2231,-0.27638,6.1,0.4353,0.04,0.95,106.04849240100194,133.5540485145657,101.23930444359158,98.8156,1021.9528,940.5294,7666.3878
2011-02-16,107.484897,441.375545,136.625967,14059.18,16.72,456.922,0.22822,-0.27499,6.1,0.4379,0.04,0.95,106.10236223251518,133.70715308864987,101.2559311547334,98.8817,1022.7912,941.1117,7665.5244
2011-02-17,109.220136,442.303395,136.723016,14136.15,16.59,457.487,0.23939,-0.19774,6.1,0.432,0.04,0.95,106.00592416050146,133.61445955115494,101.25254295310707,98.9199,1023.0772,938.1792,7677.5718
2011-02-18,109.216489,440.911156,137.056892,14123.11,16.43,459.028,0.23819,-0.19675,6.1,0.432,0.05,0.95,106.07637708326182,133.76216037394354,101.24677750514024,98.9598,1023.4809,936.2365,7667.2448
2011-02-21,109.216489,440.911156,137.056892,14123.11,16.43,459.027,0.237,-0.19577,6.1,0.432,0.05,0.95,106.07637708326182,133.76216037394354,101.24677750514024,99.0691,1024.1031,937.1681,7679.9649
2011-02-22,105.161127,454.000848,138.792965,13963.68,20.8,449.753,0.26293,-0.19073,6.1,0.432,0.05,0.95,106.20359431399169,133.18082231770623,101.1734041721958,99.1154,1024.6185,936.6552,7691.2747
2011-02-23,111.723974,454.479266,139.530364,13956.19,22.13,446.146,0.29031,-0.18977,6.1,0.4381,0.05,0.95,105.88127676258902,133.14403647664315,101.10436393373892,99.1115,1024.7279,938.8754,7697.3695
2011-02-24,111.332386,461.55956,141.692043,13867.31,21.32,442.097,0.18025,-0.2002,6.1,0.4566,0.05,0.95,105.89556318395105,132.84033075402155,100.96962961872674,99.1344,1024.9716,939.011,7699.1318
2011-02-25,111.011706,461.772885,140.898413,14052.13,19.22,436.715,0.17493,-0.18027,6.1,0.4566,0.02,0.95,105.95514212075047,132.8756625788102,101.06170562445939,99.2232,1025.4302,939.0582,7695.0232
2011-02-28,108.438148,460.33163,138.94262,14136.5,18.35,436.162,0.19301,-0.2332,6.9,0.4149,0.02,0.97,106.13940417676883,132.89222192316527,101.18100135102708,99.5898,1028.1881,941.6884,7712.6489
2011-03-01,109.962934,460.44872,139.040748,14122.85,21.01,434.031,0.21132,-0.23806,6.9,0.4779,0.02,0.97,106.01895193112135,133.02061978078416,101.19984015244785,99.6485,1027.6753,940.5828,7717.2924
2011-03-02,114.710481,454.980053,138.856085,14144.02,20.7,444.023,0.21465,-0.23687,6.9,0.4731,0.02,0.97,105.79264274542727,133.24913796220432,101.18621828068041,99.6904,1028.0029,942.9211,7719.8037
2011-03-03,115.26178,443.801165,137.420695,14214.72,18.6,449.433,0.23335,-0.2387,6.9,0.4833,0.02,0.97,105.7895192323585,133.87566484048293,101.2452510627532,99.7427,1028.3833,944.2049,7729.7108
2011-03-04,112.855193,452.226975,138.342265,14252.77,19.06,448.16,0.25843,-0.26555,6.9,0.5198,0.08,0.97,105.92605552158824,133.41581421116095,101.21686423908322,99.7592,1028.7181,945.8164,7724.6609
2011-03-07,114.351774,453.297029,138.555982,14092.35,20.66,451.743,0.26022,-0.26423,6.9,0.5097,0.08,0.97,105.8252006150837,133.45225067728882,101.19659908985815,99.8595,1029.0938,948.0964,7728.5836
2011-03-08,114.970379,449.707024,138.185658,14012.97,19.82,455.461,0.25437,-0.26291,6.9,0.5097,0.08,0.97,105.80151003446211,133.61806890250753,101.20883264976277,100.087,1031.2634,948.294,7742.2195
2011-03-09,117.363649,456.536322,138.129661,13884.71,20.22,451.128,0.26068,-0.26159,6.9,0.5176,0.08,0.97,105.71590077146283,133.3213750834567,101.24381070170732,100.1284,1031.3846,948.9127,7742.4782
2011-03-10,118.797783,471.330984,139.22953,13638.58,21.88,442.756,0.23134,-0.26028,6.9,0.5078,0.08,0.97,105.63002044678454,132.69764834252638,101.2003796622489,100.1686,1030.569,948.7772,7746.2774
2011-03-11,116.861559,474.850113,140.354294,13674.25,20.08,447.495,0.20615,-0.25898,6.9,0.4856,0.07,0.97,105.71429856580193,132.5509494037431,101.12208968339942,100.2157,1030.8782,949.7002,7746.6289
2011-03-14,115.899213,481.42262,140.758473,13619.19,21.13,445.674,0.20512,-0.25769,6.9,0.4856,0.07,0.97,105.77029906818751,132.2646494890144,101.12166227953105,100.3562,1031.6133,950.2779,7752.2101
2011-03-15,119.283365,498.042443,144.797643,13546.96,24.32,436.084,0.20499,-0.20007,6.9,0.4861,0.07,0.97,105.56337919755717,131.52392838559274,100.89128058407343,100.5469,1033.5278,952.9355,7760.9965
2011-03-16,119.855998,502.835638,146.049346,13524.82,29.4,426.692,0.11771,-0.19907,6.9,0.3825,0.07,0.97,105.5647145440457,131.23761947959736,100.8261660551523,100.7857,1033.8823,957.6975,7776.337
2011-03-17,118.088432,499.112646,146.527188,13746.15,26.37,435.768,0.10258,-0.10213,6.9,0.335,0.07,0.97,105.6903989104744,131.4842345119808,100.7961196633002,100.9549,1034.0515,961.0864,7786.7699
2011-03-18,118.547718,490.386762,145.030802,13789.63,24.44,434.86,0.10207,-0.10162,6.9,0.335,-0.03,0.97,105.66590880296233,131.87745600154702,100.89961545997963,100.9361,1034.1175,961.1533,7790.93
2011-03-21,119.782853,481.801242,143.286446,14013.7,20.61,437.826,0.05858,-0.10111,6.9,0.3002,-0.03,0.97,105.58729146040461,132.36604785715582,100.97801654381598,101.1805,1034.9738,951.0817,7706.7659
2011-03-22,117.888725,479.675568,142.5768,14000.0,20.21,434.633,0.05137,-0.10629,6.9,0.3002,-0.03,0.97,105.65733463876647,132.50088217727574,101.02306911551506,101.2193,1035.1375,950.8677,7705.8255
2011-03-23,116.598478,480.655088,142.67621,14087.18,19.17,435.934,0.00537,-0.10576,6.9,0.2704,-0.03,0.97,105.72548563850842,132.5326097885785,101.01430483384884,101.2534,1035.4112,951.5516,7697.3156
2011-03-24,115.604597,474.368344,141.997069,14029.37,18.0,440.447,-0.08795,-0.10523,6.9,0.2576,-0.03,0.97,105.79121914629907,132.83176336130913,101.0562754933448,101.3217,1037.3423,951.3236,7697.8527
2011-03-25,118.729011,469.284144,141.657595,14039.39,17.91,441.595,-0.09099,-0.12049,6.9,0.2576,-0.05,0.97,105.64992561953972,133.11261970627538,101.09390805362409,101.3905,1037.5234,950.0177,7709.5235
2011-03-28,117.982819,467.420232,141.236326,13892.73,19.44,441.138,-0.09515,-0.09677,6.9,0.2737,-0.05,0.97,105.67424447490575,133.2497853334078,101.11560355443673,101.366,1038.2637,952.1465,7710.4511
2011-03-29,118.232797,464.198874,141.237281,13930.35,18.16,444.612,-0.09958,-0.06043,6.9,0.2737,-0.05,0.97,105.63760597129063,133.43229905644895,101.10026506057501,101.4035,1038.4819,952.3742,7709.2439
2011-03-30,118.159482,467.305823,141.235848,14083.58,17.71,440.914,-0.09985,-0.06013,6.9,0.2467,-0.05,0.97,105.68816527818908,133.35301535102565,101.10746586485857,101.4267,1038.5455,951.6882,7706.441
2011-03-31,120.459435,466.555756,141.768374,14116.1,17.74,441.471,-0.11481,-0.05983,6.1,0.2163,-0.05,0.97,105.57305126661575,133.41260561341048,101.11629821084108,101.4662,1038.9731,951.6481,7707.5366
